status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
9258148868_10155536182493869,"The New Yorker Presidents' Week Sale. Save 50%. Plus, get a free tote bag: http://nyer.cm/bU5JXze",Timeline Photos,photo,https://www.facebook.com/newyorker/photos/a.430906773868.229225.9258148868/10155536182493869/?type=3,2018-02-24 10:42:06,10,1,0,10,0,0,0,0,0,0
9258148868_10155535972498869,"In Daily Shouts: “Eleven Sparkly Earrings That Provide the Perfect Distraction from the Glossy, Unfocussed Terror in Your Eyes.”",Headlines from the Life-style Blog of an Increasingly Anxious Ivanka Trump,link,http://nyer.cm/euhfdds,2018-02-24 09:00:26,857,32,106,451,33,8,361,4,0,0
9258148868_10155535533298869,Florida has issued around 1.8 million concealed-carry permits since 1987. The N.R.A. lobbyist Marion Hammer has made this possible.,The N.R.A. Lobbyist Behind Florida’s Pro-Gun Policies,link,http://nyer.cm/KmoQZAX,2018-02-24 02:31:06,141,22,56,46,0,9,1,4,81,0
9258148868_10155535060803869,"Wholesome despite his full-arm tattoos, Chris Carrabba was, in many ways, the perfect pop star: someone who made emotional pain sound like an aspirational state.",Dashboard Confessional and Justin Timberlake Age Poorly,link,http://nyer.cm/oNAy0sO,2018-02-23 22:00:20,15,4,4,13,0,0,2,0,0,0
9258148868_10155534940013869,"Chris Rock’s new standup special, “Tamborine,” is most exciting, and most unlike anything he’s done before, when he addresses his own efforts to change.","Watching Chris Rock, and America, Fumble Toward Transformation",link,http://nyer.cm/tkJ1v23,2018-02-23 20:43:06,240,14,30,214,22,1,3,0,0,0
9258148868_10155534777658869,"Projects on the scale of Thomas Heatherwick’s depend, in part, on gaining the confidence of people with means.","Thomas Heatherwick, Architecture’s Showman",link,http://nyer.cm/MBnNyYX,2018-02-23 19:00:33,18,0,1,17,1,0,0,0,0,0
9258148868_10155534607603869,"A cartoon by Alex Gregory, from 2015.",Timeline Photos,photo,https://www.facebook.com/newyorker/photos/a.430906773868.229225.9258148868/10155534607603869/?type=3,2018-02-23 17:40:05,17333,518,6493,13293,759,16,3224,39,2,0
9258148868_10155534399183869,A bonus daily cartoon by Barry Blitt.,Timeline Photos,photo,https://www.facebook.com/newyorker/photos/a.430906773868.229225.9258148868/10155534399183869/?type=3,2018-02-23 16:13:50,1204,34,298,858,55,4,287,0,0,0
9258148868_10155534360038869,“I want my dad to keep his guns. We’re just trying to just not let seventeen of us get shot in the fucking face again.”,The Never Again Movement Gains Momentum,link,http://nyer.cm/dhDtz89,2018-02-23 15:51:53,3149,44,311,2702,305,12,1,127,2,0
9258148868_10155534224603869,"Like “Spring Awakening”’s Melchior Gabor Melchior, Cameron Kasky and his classmates have vowed to remake a world that failed them—a role that no teen-ager should have to play, especially in the wake of tragedy and trauma.",The Spring Awakening of the Stoneman Douglas Theatre Kids,link,http://nyer.cm/yu89WYh,2018-02-23 14:31:32,2915,69,618,2434,419,6,2,54,0,0
9258148868_10155533794703869,Today's daily cartoon by Peter Kuper.,Timeline Photos,photo,https://www.facebook.com/newyorker/photos/a.430906773868.229225.9258148868/10155533794703869/?type=3,2018-02-23 10:56:04,1925,31,701,1590,54,10,245,22,4,0
9258148868_10155532323013869,New York’s first terrorist sparked the need for a new kind of investigation.,"""The Mad Bomber Who Terrorized Manhattan""",video,https://www.facebook.com/newyorker/videos/10155532323013869/,2018-02-22 23:30:00,127,8,49,111,1,14,1,0,0,0
9258148868_10155532367303869,"Among Texans, queso is a subject of deep passion and pride.",The Truth About Queso (And How Chipotle Got It Wrong),link,http://nyer.cm/E7TpByQ,2018-02-22 19:12:07,193,56,67,172,12,2,7,0,0,0
9258148868_10155532291788869,"Within days of the mass shooting at Marjory Stoneman Douglas High, a group of students had organized to advocate for change. Watch more: http://nyer.cm/6kHrIz9","""Teen-agers Lead Fight for Gun Reform""",video,https://www.facebook.com/newyorker/videos/10155532291788869/,2018-02-22 18:29:31,1925,70,243,1598,283,4,3,32,5,0
